index,tag,label
48695,aide-culinaire-pour-confiture,aide-culinaire-pour-confiture
48724,coffee-ice-cream-tubs,Coffee ice cream tubs
48748,apple-sorbets,Apple sorbets
48765,pilchards,pilchards
48766,protide,protide
48786,garlic-sausage,Garlic sausage
48800,rabbit-terrines,Rabbit terrines
48828,green-olives-in-brine,Green olives in brine
48915,olive-sauces,Olive sauces
48916,provencale-sauces,Provençale sauces
48924,tomato-sauces-with-mushrooms,Tomato sauces with mushrooms
48938,origine-espagne,origine-espagne
48939,variete-manzanilla,variete-manzanilla
48966,pates-de-ble-dur-avec-du-fromage,pates-de-ble-dur-avec-du-fromage
49007,white-basmati-rices,White Basmati rices
49020,white-jasmine-rices,White Jasmine rices
49021,riz-thai-long-grain,riz-thai-long-grain
49061,chocolate-nuts-cookie-bars,Chocolate nuts cookie bars
49085,chocolate-confectionery-with-dairy-filling,Chocolate confectionery with dairy filling
49101,barres-chocolatees-au-lait-et-aux-cereales,Barres chocolatées au lait et aux céréales
49126,galletas-con-tableta-de-chocolate-con-leche,Galletas con tableta de chocolate con leche
49142,biscuits-fins,biscuits-fins
49183,pains-d-epices-au-miel,Pains d'épices au miel
49221,biscuits-aux-cereales,biscuits-aux-cereales
49222,biscuits-petits-dejeuners,biscuits-petits-dejeuners
49229,stuffed-fruits-wafers,Stuffed fruits wafers
49280,apple-cereal-bars,Apple cereal bars
49323,accompagnement,accompagnement
49381,canned-butter-beans,Canned butter beans
49439,butter-beans,Butter beans
49575,flageolets-verts-en-conserve,flageolets-verts-en-conserve
49659,melanges-de-haricots-verts-et-beurre,melanges-de-haricots-verts-et-beurre
49660,melanges-de-haricots-verts-et-beurre-en-conserve,melanges-de-haricots-verts-et-beurre-en-conserve
49673,canned-flat-green-beans,Canned flat green beans
49674,haricots-verts-plats,haricots-verts-plats
49724,lentil-dishes,Lentil dishes
49725,sausages-with-lentils,Sausages with lentils
49726,lunch-box,lunch-box
49761,canned-potatoes,Canned potatoes
49788,pommes-de-terre-en-conserve-cuisinees,pommes-de-terre-en-conserve-cuisinees
49889,veal-risottos,Veal risottos
49914,white-asparagus,White asparagus
49915,asperges-blanches-miniatures,asperges-blanches-miniatures
49952,poelee-basquaise,poelee-basquaise
49953,poelee-basquaise-au-jus-de-poivrons,poelee-basquaise-au-jus-de-poivrons
49962,cassoulets-with-toulouse-sausage,Cassoulets with Toulouse sausage
49995,reduction-de-jus-de-carottes,reduction-de-jus-de-carottes
50014,grilled-peppers,Grilled peppers
50033,melanges-de-legumes,melanges-de-legumes
50095,haricots-prepares,Haricots préparés
50125,tajine,Tajine
50168,magrets-de-canard-seches,magrets-de-canard-seches
50177,cailles-preparees,cailles-preparees
50178,cuisses-de-caille,cuisses-de-caille
50278,sardines-millesimees,sardines-millesimees
50287,mackerel-fillets-in-olive-oil,Mackerel fillets in olive oil
50296,whole-tunas,Whole tunas
50312,thons-a-la-catalane,Thons à la Catalane
50470,caviars,Caviars
50472,oeufs-de-brochet,oeufs-de-brochet
50478,wild-smoked-salmons,Wild smoked salmons
50505,concentrated-pineapple-juices,Concentrated pineapple juices
50522,jus-de-fruits-a-base-de-puree,jus-de-fruits-a-base-de-puree
50529,grape-nectars,Grape nectars
50586,beef-tongues,Beef tongues
50587,tongue-of-beef-with-hot-sauce,Tongue of beef with hot sauce
50715,couscous-with-vegetables,Couscous with vegetables
50743,neapolitan-sauces,Neapolitan sauces
50807,cockerel-in-red-wine-sauce,Cockerel in red wine sauce
50905,torsades-a-la-bolognaise,torsades-a-la-bolognaise
51108,preparations-pour-risottos,preparations-pour-risottos
51148,legumes-cuisines,legumes-cuisines
51202,mouton-saute-flageolets-verts-et-carottes,mouton-saute-flageolets-verts-et-carottes
51233,chestnut-applesauces,Chestnut applesauces
51251,compotes-pommes-coing,Compotes pommes coing
51260,raspberry-applesauces,Raspberry applesauces
51284,peach-applesauce,Peach applesauce
51292,compotes-d-abricot,Compotes d'abricot
51299,pear-compotes,Pear compotes
51306,compotes-de-framboise,Compotes de framboise
51348,compotes-pommes-ananas,Compotes pommes ananas
51371,compotes-pommes-groseilles,compotes-pommes-groseilles
51453,compotes-pommes-mirabelles,compotes-pommes-mirabelles
51460,compotes-sans-sucres,Compotes sans sucres
51468,compote-pomme-brugnon,compote-pomme-brugnon
51476,compotes-pommes-poires-mandarine,compotes-pommes-poires-mandarine
51477,gourdes-de-compote,gourdes-de-compote
51493,yaourts-brasses-a-la-fraise,yaourts-brasses-a-la-fraise
51515,banana-yogurts,Banana yogurts
51645,compotes-pommes-prune,Compotes pommes prune
51653,compotes-pommes-mure,Compotes pommes mûre
51730,compotes-pommes-cerise,Compotes pommes cerise
51760,compote-de-pomme-peche-passion,compote-de-pomme-peche-passion
51828,greengage-plum-jams,Greengage plum jams
51866,confitures-de-quetsches,Confitures de quetsches
51903,gouter-desserts,gouter-desserts
51917,compote-a-boire-sans-sucres-ajoutes,compote-a-boire-sans-sucres-ajoutes
51927,almond-cakes,Almond cakes
51974,cornichons-aigres-doux-au-vinaigre-de-cidre,cornichons-aigres-doux-au-vinaigre-de-cidre
52007,extra-fine-gherkins,Extra-fine gherkins
52114,brousse,Brousse
